client_id,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
38370,120,1,0,True,True,
38371,217,1,0,True,True,
38372,54,1,0,True,True,
38373,169,1,0,True,True,
38374,109,3,0,True,True,
38375,167,3,0,True,True,
38376,385,2,0,True,True,
38377,323,2,0,True,True,
38378,79,1,1,True,True,
38379,104,1,0,True,True,
38380,233,1,2,True,True,
38381,208,3,1,True,True,
38382,187,2,0,True,True,
38383,270,2,0,True,True,
38384,123,2,0,True,True,
38385,1745,3,1,True,True,
38386,328,1,0,True,True,
38387,626,1,1,True,True,
38388,2187,1,0,True,True,
38389,59,1,1,True,True,
38390,164,1,1,True,True,
38391,92,1,1,True,True,
38392,332,1,1,True,True,
38393,148,2,1,True,True,
38394,107,1,0,True,True,
38395,513,1,0,True,True,
38396,373,1,0,True,True,
38397,213,1,0,True,True,
38398,595,2,1,True,True,
38399,76,2,0,True,True,
38400,518,2,1,True,True,
38401,251,2,0,True,True,
38402,427,1,0,True,True,
38403,676,2,1,True,True,
38404,386,1,0,True,True,
38405,192,3,1,True,True,
38406,828,1,1,True,True,
38407,576,1,1,True,True,
38408,72,3,0,True,True,
38409,110,1,2,True,True,
38410,180,1,0,True,True,
38411,825,1,1,True,True,
38412,129,3,0,True,True,
38413,1206,1,0,True,True,
38414,467,2,1,True,True,
38415,512,2,1,True,True,
38416,749,1,0,True,True,
38417,135,1,0,True,True,
38418,164,2,2,True,True,
38419,307,1,1,True,True,
38420,287,1,0,True,True,
38421,107,2,0,True,True,
38422,200,1,0,True,True,
38423,442,2,1,True,True,
38424,197,2,0,True,True,
38425,196,2,0,True,True,
38426,249,2,1,True,True,
38427,360,5,0,True,True,
38428,257,1,1,True,True,
38429,313,3,0,True,True,
38430,127,3,2,True,True,
38431,181,1,1,True,True,
38432,133,1,1,True,True,
38433,287,1,0,True,True,
38434,334,1,0,True,True,
38435,391,2,0,True,True,
38436,504,1,1,True,True,
38437,1002,4,0,True,True,
38438,306,3,1,True,True,
38439,260,2,0,True,True,
38440,97,1,0,True,True,
38441,102,1,1,True,True,
38442,344,1,1,True,True,
38443,114,4,0,True,True,
38444,336,2,1,True,True,
38445,270,3,1,True,True,
38446,130,1,1,True,True,
38447,374,1,0,True,True,
38448,149,1,0,True,True,
38449,267,1,0,True,True,
38450,460,1,0,True,True,
38451,94,1,0,True,True,
38452,476,1,2,True,True,
38453,427,1,1,True,True,
38454,622,1,1,True,True,
38455,272,2,0,True,True,
38456,438,1,1,True,True,
38457,221,2,1,True,True,
38458,133,2,1,True,True,
38459,91,1,1,True,True,
38460,76,1,0,True,True,
38461,292,1,1,True,True,
38462,281,1,2,True,True,
38463,93,1,0,True,True,
38464,131,1,0,True,True,
38465,257,2,1,True,True,
38466,56,4,0,True,True,
38467,61,2,2,True,True,
38468,183,2,0,True,True,
38469,87,2,1,True,True,
38470,633,2,0,True,True,
38471,127,2,3,True,True,
38472,110,2,0,True,True,
38473,151,2,2,True,True,
38474,99,2,1,True,True,
38475,87,1,0,True,True,
38476,251,1,0,True,True,
38477,67,1,0,True,True,
38478,703,1,0,True,True,
38479,126,1,0,True,True,
38480,355,1,1,True,True,
38481,298,1,0,True,True,
38482,156,1,0,True,True,
38483,131,1,0,True,True,
38484,96,1,3,True,True,
38485,157,1,0,True,True,
38486,143,1,1,True,True,
38487,120,1,1,True,True,
38488,207,1,0,True,True,
38489,96,1,1,True,True,
38490,297,1,2,True,True,
38491,102,1,2,True,True,
38492,79,2,0,True,True,
38493,424,1,1,True,True,
38494,137,1,0,True,True,
38495,759,2,0,True,True,
38496,83,1,1,True,True,
38497,515,1,0,True,True,
38498,89,1,0,True,True,
38499,88,1,0,True,True,
38500,521,2,0,True,True,
38501,376,1,2,True,True,
38502,219,2,0,True,True,
38503,298,1,0,True,True,
38504,259,1,0,True,True,
38505,327,2,1,True,True,
38506,253,2,1,True,True,
38507,139,2,0,True,True,
38508,255,3,1,True,True,
38509,418,2,0,True,True,
38510,65,1,1,True,True,
38511,189,2,0,True,True,
38512,114,1,1,True,True,
38513,83,2,3,True,True,
38514,353,1,0,True,True,
38515,113,1,0,True,True,
38516,149,1,0,True,True,
38517,113,2,0,True,True,
38518,246,2,0,True,True,
38519,219,2,0,True,True,
38520,108,1,0,True,True,
38521,96,1,0,True,True,
38522,143,1,0,True,True,
38523,149,1,0,True,True,
38524,300,1,0,True,True,
38525,73,1,0,True,True,
38526,1118,1,0,True,True,
38527,210,1,0,True,True,
38528,1092,1,0,True,True,
38529,509,1,0,True,True,
38530,190,1,1,True,True,
38531,371,1,0,True,True,
38532,182,2,0,True,True,
38533,197,1,0,True,True,
38534,133,1,0,True,True,
38535,172,1,0,True,True,
38536,185,1,0,True,True,
38537,85,1,0,True,True,
38538,524,3,1,True,True,
38539,207,1,1,True,True,
38540,164,2,0,True,True,
38541,423,3,0,True,True,
38542,408,2,0,True,True,
38543,343,2,1,True,True,
38544,269,2,1,True,True,
38545,76,1,0,True,True,
38546,139,1,0,True,True,
38547,410,1,1,True,True,
38548,169,1,0,True,True,
38549,247,2,0,True,True,
38550,164,1,0,True,True,
38551,142,1,0,True,True,
38552,209,1,0,True,True,
38553,76,4,0,True,True,
38554,1707,2,0,True,True,
38555,72,2,0,True,True,
38556,189,3,0,True,True,
38557,251,2,0,True,True,
38558,401,1,0,True,True,
38559,103,1,1,True,True,
38560,679,1,0,True,True,
38561,299,2,2,True,True,
38562,264,1,0,True,True,
38563,262,1,0,True,True,
38564,106,2,1,True,True,
38565,215,2,0,True,True,
38566,288,3,0,True,True,
38567,140,2,0,True,True,
38568,68,2,0,True,True,
38569,124,1,0,True,True,
38570,136,1,1,True,True,
38571,220,3,0,True,True,
38572,746,2,0,True,True,
38573,377,1,0,True,True,
38574,250,1,2,True,True,
38575,424,2,1,True,True,
38576,174,2,0,True,True,
38577,185,2,0,True,True,
38578,133,6,2,True,True,
38579,157,4,1,True,True,
38580,631,2,2,True,True,
38581,70,3,0,True,True,
38582,212,2,0,True,True,
38583,176,5,0,True,True,
38584,373,3,0,True,True,
38585,62,3,0,True,True,
38586,160,1,0,True,True,
38587,155,1,1,True,True,
38588,59,1,0,True,True,
38589,125,1,0,True,True,
38590,217,1,0,True,True,
38591,144,1,0,True,True,
38592,480,1,0,True,True,
38593,183,2,0,True,True,
38594,445,1,0,True,True,
38595,294,1,1,True,True,
38596,257,3,0,True,True,
38597,368,2,0,True,True,
38598,152,4,0,True,True,
38599,416,2,0,True,True,
38600,177,2,0,True,True,
38601,105,2,0,True,True,
38602,131,2,1,True,True,
38603,121,2,1,True,True,
38604,101,3,1,True,True,
38605,131,2,0,True,True,
38606,69,4,1,True,True,
38607,91,2,0,True,True,
38608,75,2,0,True,True,
38609,59,2,0,True,True,
38610,53,2,1,True,True,
38611,66,3,0,True,True,
38612,106,1,0,True,True,
38613,235,4,0,True,True,
38614,154,3,0,True,True,
38615,1024,1,1,True,True,
38616,173,1,0,True,True,
38617,128,1,0,True,True,
38618,459,1,0,True,True,
38619,272,1,0,True,True,
38620,204,1,1,True,True,
38621,182,1,1,True,True,
38622,144,1,0,True,True,
38623,143,3,1,True,True,
38624,227,5,0,True,True,
38625,109,1,1,True,True,
38626,180,2,1,True,True,
38627,117,5,0,True,True,
38628,162,2,0,True,True,
38629,725,2,2,True,True,
38630,83,4,0,True,True,
38631,85,2,0,True,True,
38632,179,5,1,True,True,
38633,209,2,1,True,True,
38634,46,3,0,True,True,
38635,102,1,0,True,True,
38636,551,1,3,True,True,
38637,786,1,0,True,True,
38638,68,4,1,True,True,
38639,88,2,2,True,True,
38640,289,1,0,True,True,
38641,1233,1,1,True,True,
38642,187,1,0,True,True,
38643,149,1,0,True,True,
38644,566,1,2,True,True,
38645,222,3,1,True,True,
38646,537,1,0,True,True,
38647,217,1,2,True,True,
38648,193,1,0,True,True,
38649,181,4,1,True,True,
38650,215,1,0,True,True,
38651,358,1,0,True,True,
38652,179,1,0,True,True,
38653,322,1,0,True,True,
38654,402,1,0,True,True,
38655,284,2,1,True,True,
38656,383,1,0,True,True,
38657,258,2,1,True,True,
38658,90,2,2,True,True,
38659,116,4,1,True,True,
38660,298,2,0,True,True,
38661,70,5,0,True,True,
38662,138,1,2,True,True,
38663,101,1,0,True,True,
38664,85,1,1,True,True,
38665,158,1,0,True,True,
38666,358,1,2,True,True,
38667,199,1,1,True,True,
38668,112,1,1,True,True,
38669,156,1,0,True,True,
38670,272,1,0,True,True,
38671,572,1,0,True,True,
38672,88,2,0,True,True,
38673,257,2,1,True,True,
38674,96,3,1,True,True,
38675,143,3,0,True,True,
38676,749,7,0,True,True,
38677,111,8,0,True,True,
38678,509,2,0,True,True,
38679,355,3,0,True,True,
38680,464,5,1,True,True,
38681,136,1,0,True,True,
38682,402,1,3,True,True,
38683,312,1,0,True,True,
38684,126,2,2,True,True,
38685,455,2,0,True,True,
38686,368,2,1,True,True,
38687,178,2,1,True,True,
38688,178,1,0,True,True,
38689,262,1,1,True,True,
38690,347,1,0,True,True,
38691,118,1,0,True,True,
38692,169,1,3,True,True,
38693,165,1,2,True,True,
38694,98,1,1,True,True,
38695,201,1,0,True,True,
38696,113,3,0,True,True,
38697,161,1,1,True,True,
38698,696,2,3,True,True,
38699,371,2,2,True,True,
38700,263,1,1,True,True,
38701,235,2,0,True,True,
38702,257,1,0,True,True,
38703,347,4,1,True,True,
38704,178,2,1,True,True,
38705,182,2,1,True,True,
38706,775,2,2,True,True,
38707,193,2,0,True,True,
38708,406,2,0,True,True,
38709,336,4,0,True,True,
38710,147,1,2,True,True,
38711,195,1,1,True,True,
38712,234,2,1,True,True,
38713,564,1,0,True,True,
38714,71,2,1,True,True,
38715,318,2,3,True,True,
38716,64,1,3,True,True,
38717,95,1,1,True,True,
38718,89,1,2,True,True,
38719,345,2,0,True,True,
38720,344,2,1,True,True,
38721,266,2,2,True,True,
38722,301,2,1,True,True,
38723,254,5,0,True,True,
38724,293,3,2,True,True,
38725,185,1,0,True,True,
38726,594,1,1,True,True,
38727,280,1,2,True,True,
38728,213,1,0,True,True,
38729,131,4,2,True,True,
38730,143,5,1,True,True,
38731,208,2,0,True,True,
38732,133,3,1,True,True,
38733,98,2,0,True,True,
38734,516,2,1,True,True,
38735,93,2,0,True,True,
38736,459,2,2,True,True,
38737,158,1,1,True,True,
38738,133,1,2,True,True,
38739,106,1,1,True,True,
38740,406,1,1,True,True,
38741,166,1,1,True,True,
38742,79,4,0,True,True,
38743,69,3,0,True,True,
38744,199,1,0,True,True,
38745,359,1,0,True,True,
38746,98,2,2,True,True,
38747,131,1,3,True,True,
38748,229,2,3,True,True,
38749,187,2,0,True,True,
38750,166,3,3,True,True,
38751,244,2,0,True,True,
38752,54,4,1,True,True,
38753,135,2,0,True,True,
38754,158,1,1,True,True,
38755,172,1,2,True,True,
38756,241,1,1,True,True,
38757,248,1,0,True,True,
38758,513,1,1,True,True,
38759,71,1,1,True,True,
38760,90,3,2,True,True,
38761,227,3,2,True,True,
38762,116,5,2,True,True,
38763,66,2,0,True,True,
38764,123,1,1,True,True,
38765,39,3,0,True,True,
38766,96,1,0,True,True,
38767,253,1,2,True,True,
38768,226,1,0,True,True,
38769,177,1,1,True,True,
38770,241,1,0,True,True,
38771,702,1,0,True,True,
38772,427,1,0,True,True,
38773,110,1,1,True,True,
38774,88,2,2,True,True,
38775,134,2,2,True,True,
38776,126,1,4,True,True,
38777,99,1,0,True,True,
38778,104,1,0,True,True,
38779,226,1,0,True,True,
38780,89,1,2,True,True,
38781,169,1,2,True,True,
38782,135,1,1,True,True,
38783,463,1,1,True,True,
38784,150,1,1,True,True,
38785,134,1,0,True,True,
38786,247,1,3,True,True,
38787,771,2,0,True,True,
38788,443,1,0,True,True,
38789,124,2,0,True,True,
38790,191,3,1,True,True,
38791,1127,1,0,True,True,
38792,189,2,0,True,True,
38793,893,7,0,True,True,
38794,192,2,1,True,True,
38795,366,2,1,True,True,
38796,707,2,2,True,True,
38797,627,2,1,True,True,
38798,237,1,3,True,True,
38799,411,4,0,True,True,
38800,176,2,2,True,True,
38801,350,5,1,True,True,
38802,338,1,1,True,True,
38803,202,5,0,True,True,
38804,181,1,1,True,True,
38805,208,2,1,True,True,
38806,122,1,2,True,True,
38807,2184,2,1,True,True,
38808,135,1,0,True,True,
38809,212,3,1,True,True,
38810,186,2,1,True,True,
38811,498,1,1,True,True,
38812,180,3,1,True,True,
38813,226,1,3,True,True,
38814,122,5,0,True,True,
38815,137,1,0,True,True,
38816,122,4,3,True,True,
38817,210,1,1,True,True,
38818,201,1,0,True,True,
38819,495,1,1,True,True,
38820,632,1,1,True,True,
38821,259,1,1,True,True,
38822,264,1,0,True,True,
38823,239,2,2,True,True,
38824,381,1,0,True,True,
38825,193,1,1,True,True,
38826,53,3,1,True,True,
38827,271,2,2,True,True,
38828,129,2,2,True,True,
38829,332,2,1,True,True,
38830,227,2,0,True,True,
38831,182,2,1,True,True,
38832,256,2,2,True,True,
38833,139,2,1,True,True,
38834,132,2,2,True,True,
38835,141,3,0,True,True,
38836,61,3,0,True,True,
38837,95,1,1,True,True,
38838,130,1,2,True,True,
38839,295,1,2,True,True,
38840,301,1,3,True,True,
38841,1011,1,2,True,True,
38842,124,5,1,True,True,
38843,146,1,1,True,True,
38844,167,1,0,True,True,
38845,183,1,1,True,True,
38846,135,8,1,True,True,
38847,176,1,2,True,True,
38848,124,1,0,True,True,
38849,163,1,1,True,True,
38850,84,1,1,True,True,
38851,843,1,0,True,True,
38852,365,1,0,True,True,
38853,62,7,0,True,True,
38854,107,2,0,True,True,
38855,235,5,0,True,True,
38856,432,5,0,True,True,
38857,244,2,1,True,True,
38858,136,1,1,True,True,
38859,137,3,1,True,True,
38860,175,3,0,True,True,
38861,104,1,1,True,True,
38862,250,1,0,True,True,
38863,986,1,3,True,True,
38864,57,4,0,True,True,
38865,643,4,0,True,True,
38866,175,1,1,True,True,
38867,79,4,2,True,True,
38868,93,1,1,True,True,
38869,94,1,2,True,True,
38870,380,1,1,True,True,
38871,381,1,1,True,True,
38872,446,8,0,True,True,
38873,104,3,1,True,True,
38874,69,5,2,True,True,
38875,77,1,0,True,True,
38876,257,1,0,True,True,
38877,116,1,2,True,True,
38878,445,2,1,True,True,
38879,75,1,0,True,True,
38880,111,1,0,True,True,
38881,105,2,1,True,True,
38882,984,5,0,True,True,
38883,202,1,0,True,True,
38884,1248,2,1,True,True,
38885,85,1,0,True,True,
38886,709,2,0,True,True,
38887,168,2,0,True,True,
38888,320,1,2,True,True,
38889,209,1,2,True,True,
38890,140,3,1,True,True,
38891,408,3,0,True,True,
38892,134,2,1,True,True,
38893,747,2,0,True,True,
38894,409,2,0,True,True,
38895,135,1,0,True,True,
38896,393,4,0,True,True,
38897,255,1,0,True,True,
38898,309,3,1,True,True,
38899,525,3,0,True,True,
38900,108,1,0,True,True,
38901,242,1,3,True,True,
38902,107,1,0,True,True,
38903,56,1,2,True,True,
38904,190,3,3,True,True,
38905,492,2,3,True,True,
38906,187,2,0,True,True,
38907,141,2,0,True,True,
38908,166,2,0,True,True,
38909,112,1,0,True,True,
38910,283,1,0,True,True,
38911,325,1,1,True,True,
38912,968,2,3,True,True,
38913,92,2,0,True,True,
38914,285,2,3,True,True,
38915,295,1,2,True,True,
38916,242,1,1,True,True,
38917,84,1,3,True,True,
38918,106,1,0,True,True,
38919,1092,1,0,True,True,
38920,421,1,0,True,True,
38921,134,1,1,True,True,
38922,87,1,0,True,True,
38923,372,1,0,True,True,
38924,103,1,0,True,True,
38925,250,1,0,True,True,
38926,99,1,1,True,True,
38927,182,1,2,True,True,
38928,234,1,0,True,True,
38929,487,1,2,True,True,
38930,232,1,1,True,True,
38931,208,1,1,True,True,
38932,170,1,0,True,True,
38933,87,1,0,True,True,
38934,414,1,1,True,True,
38935,296,1,1,True,True,
38936,237,1,1,True,True,
38937,342,1,0,True,True,
38938,238,2,1,True,True,
38939,541,1,0,True,True,
38940,142,2,0,True,True,
38941,92,2,1,True,True,
38942,319,2,1,True,True,
38943,96,2,0,True,True,
38944,90,2,0,True,True,
38945,341,4,1,True,True,
38946,160,1,0,True,True,
38947,65,3,0,True,True,
38948,110,3,1,True,True,
38949,1628,2,1,True,True,
38950,337,3,0,True,True,
38951,210,3,0,True,True,
38952,152,1,1,True,True,
38953,151,6,0,True,True,
38954,123,1,1,True,True,
38955,152,1,0,True,True,
38956,107,1,2,True,True,
38957,113,1,1,True,True,
38958,357,1,0,True,True,
38959,310,1,0,True,True,
38960,258,1,0,True,True,
38961,346,1,0,True,True,
38962,415,1,2,True,True,
38963,187,2,0,True,True,
38964,244,2,1,True,True,
38965,284,1,1,True,True,
38966,154,1,1,True,True,
38967,155,1,3,True,True,
38968,96,1,0,True,True,
38969,1804,3,0,True,True,
38970,472,1,0,True,True,
38971,421,1,1,True,True,
38972,237,1,0,True,True,
38973,110,1,1,True,True,
38974,274,1,1,True,True,
38975,705,2,0,True,True,
38976,439,3,2,True,True,
38977,127,2,2,True,True,
38978,377,5,1,True,True,
38979,78,2,0,True,True,
38980,55,2,0,True,True,
38981,696,10,0,True,True,
38982,1139,2,1,True,True,
38983,254,2,0,True,True,
38984,720,5,1,True,True,
38985,85,2,0,True,True,
38986,69,1,1,True,True,
38987,229,1,1,True,True,
38988,334,3,0,True,True,
38989,480,1,1,True,True,
38990,344,1,0,True,True,
38991,371,1,0,True,True,
38992,164,1,0,True,True,
38993,415,2,2,True,True,
38994,358,6,0,True,True,
38995,91,2,0,True,True,
38996,583,2,1,True,True,
38997,67,5,0,True,True,
38998,347,4,2,True,True,
38999,620,3,0,True,True,
39000,329,2,0,True,True,
39001,245,5,0,True,True,
39002,1002,3,1,True,True,
39003,288,7,2,True,True,
39004,179,1,1,True,True,
39005,390,1,0,True,True,
39006,137,8,0,True,True,
39007,124,1,0,True,True,
39008,343,1,2,True,True,
39009,854,1,0,True,True,
39010,479,2,0,True,True,
39011,343,2,0,True,True,
39012,595,1,0,True,True,
39013,395,1,0,True,True,
39014,456,2,1,True,True,
39015,87,5,0,True,True,
39016,135,3,1,True,True,
39017,220,2,0,True,True,
39018,207,3,1,True,True,
39019,149,3,0,True,True,
39020,336,5,0,True,True,
39021,429,1,0,True,True,
39022,112,2,0,True,True,
39023,798,1,2,True,True,
39024,805,1,0,True,True,
39025,182,1,1,True,True,
39026,422,1,2,True,True,
39027,208,1,0,True,True,
39028,232,1,0,True,True,
39029,501,1,1,True,True,
39030,582,4,0,True,True,
39031,141,2,0,True,True,
39032,166,3,0,True,True,
39033,263,1,1,True,True,
39034,388,1,2,True,True,
39035,352,1,1,True,True,
39036,269,1,1,True,True,
39037,122,3,0,True,True,
39038,88,6,0,True,True,
39039,446,2,0,True,True,
39040,510,2,1,True,True,
39041,321,3,1,True,True,
39042,351,1,0,True,True,
39043,150,1,0,True,True,
39044,476,1,1,True,True,
39045,324,2,0,True,True,
39046,280,3,1,True,True,
39047,72,4,1,True,True,
39048,314,1,1,True,True,
39049,325,1,2,True,True,
39050,205,1,0,True,True,
39051,354,1,0,True,True,
39052,546,2,0,True,True,
39053,155,1,1,True,True,
39054,97,1,2,True,True,
39055,103,1,1,True,True,
39056,141,4,0,True,True,
39057,412,2,0,True,True,
39058,330,2,2,True,True,
39059,110,2,3,True,True,
39060,726,3,0,True,True,
39061,324,3,2,True,True,
39062,184,6,1,True,True,
39063,170,4,1,True,True,
39064,454,6,1,True,True,
39065,379,3,1,True,True,
39066,406,1,1,True,True,
39067,248,6,0,True,True,
39068,127,2,1,True,True,
39069,415,7,0,True,True,
39070,52,4,0,True,True,
39071,104,5,1,True,True,
39072,116,2,1,True,True,
39073,796,1,0,True,True,
39074,2062,2,1,True,True,
39075,77,3,1,True,True,
39076,264,2,0,True,True,
39077,94,3,3,True,True,
39078,367,2,1,True,True,
39079,267,2,0,True,True,
39080,321,2,0,True,True,
39081,396,1,0,True,True,
39082,256,2,0,True,True,
39083,410,3,0,True,True,
39084,305,3,1,True,True,
39085,158,2,0,True,True,
39086,282,1,1,True,True,
39087,102,2,0,True,True,
39088,391,2,0,True,True,
39089,422,2,0,True,True,
39090,520,3,2,True,True,
39091,213,1,0,True,True,
39092,500,1,0,True,True,
39093,956,1,0,True,True,
39094,105,1,3,True,True,
39095,150,2,1,True,True,
39096,62,3,1,True,True,
39097,273,1,1,True,True,
39098,679,1,0,True,True,
39099,1141,1,0,True,True,
39100,83,4,0,True,True,
39101,193,1,1,True,True,
39102,433,1,0,True,True,
39103,206,2,1,True,True,
39104,315,1,1,True,True,
39105,387,1,2,True,True,
39106,824,1,2,True,True,
39107,256,1,0,True,True,
39108,1472,1,1,True,True,
39109,137,1,1,True,True,
39110,205,4,1,True,True,
39111,473,2,1,True,True,
39112,893,1,0,True,True,
39113,195,2,0,True,True,
39114,207,4,0,True,True,
39115,284,1,0,True,True,
39116,689,2,0,True,True,
39117,296,1,1,True,True,
39118,1370,3,2,True,True,
39119,449,2,0,True,True,
39120,196,2,2,True,True,
39121,215,2,0,True,True,
39122,109,1,1,True,True,
39123,554,1,0,True,True,
39124,63,3,2,True,True,
39125,241,3,0,True,True,
39126,158,3,0,True,True,
39127,110,3,1,True,True,
39128,112,4,1,True,True,
39129,646,3,1,True,True,
39130,229,1,1,True,True,
39131,10,1,0,True,True,
39132,904,1,0,True,True,
39133,591,1,1,True,True,
39134,229,1,1,True,True,
39135,525,1,2,True,True,
39136,107,1,0,True,True,
39137,658,1,0,True,True,
39138,368,1,0,True,True,
39139,147,1,0,True,True,
39140,18,1,0,True,True,
39141,105,1,1,True,True,
39142,207,1,0,True,True,
39143,328,1,0,True,True,
39144,177,1,1,True,True,
39145,539,2,0,True,True,
39146,133,1,0,True,True,
39147,313,1,2,True,True,
39148,292,2,1,True,True,
39149,228,4,0,True,True,
39150,187,3,0,True,True,
39151,263,2,2,True,True,
39152,235,3,1,True,True,
39153,363,1,1,True,True,
39154,141,1,1,True,True,
39155,557,1,0,True,True,
39156,145,2,1,True,True,
39157,355,1,2,True,True,
39158,19,1,0,True,True,
39159,153,2,2,True,True,
39160,136,2,1,True,True,
39161,114,6,0,True,True,
39162,700,3,0,True,True,
39163,834,1,0,True,True,
39164,221,3,2,True,True,
39165,194,2,1,True,True,
39166,180,2,0,True,True,
39167,177,2,3,True,True,
39168,364,2,1,True,True,
39169,251,1,2,True,True,
39170,148,1,2,True,True,
39171,2486,1,0,True,True,
39172,431,1,1,True,True,
39173,117,2,0,True,True,
39174,220,7,0,True,True,
39175,456,2,2,True,True,
39176,141,4,2,True,True,
39177,262,1,2,True,True,
39178,562,3,1,True,True,
39179,252,3,1,True,True,
39180,158,1,2,True,True,
39181,115,1,0,True,True,
39182,418,1,0,True,True,
39183,341,4,1,True,True,
39184,87,1,1,True,True,
39185,373,1,0,True,True,
39186,116,7,2,True,True,
39187,154,3,3,True,True,
39188,172,2,0,True,True,
39189,257,1,1,True,True,
39190,607,2,0,True,True,
39191,219,1,0,True,True,
39192,84,1,1,True,True,
39193,809,1,0,True,True,
39194,319,1,0,True,True,
39195,292,2,0,True,True,
39196,498,2,3,True,True,
39197,376,2,0,True,True,
39198,264,2,1,True,True,
39199,284,2,0,True,True,
39200,185,2,0,True,True,
39201,150,4,0,True,True,
39202,111,3,0,True,True,
39203,154,2,1,True,True,
39204,659,1,0,True,True,
39205,132,1,0,True,True,
39206,277,4,1,True,True,
39207,157,3,2,True,True,
39208,104,1,1,True,True,
39209,172,1,2,True,True,
39210,124,2,0,True,True,
39211,265,2,0,True,True,
39212,409,1,0,True,True,
39213,301,1,1,True,True,
39214,139,6,1,True,True,
39215,139,2,1,True,True,
39216,225,1,1,True,True,
39217,185,1,3,True,True,
39218,469,1,2,True,True,
39219,176,1,0,True,True,
39220,568,1,3,True,True,
39221,241,1,1,True,True,
39222,301,1,2,True,True,
39223,236,1,0,True,True,
39224,212,3,3,True,True,
39225,305,1,1,True,True,
39226,288,2,1,True,True,
39227,700,2,1,True,True,
39228,273,2,1,True,True,
39229,265,2,0,True,True,
39230,295,1,0,True,True,
39231,450,3,2,True,True,
39232,207,2,1,True,True,
39233,436,2,1,True,True,
39234,239,1,0,True,True,
39235,138,1,1,True,True,
39236,217,1,1,True,True,
39237,152,1,1,True,True,
39238,625,4,0,True,True,
39239,106,2,1,True,True,
39240,257,4,2,True,True,
39241,78,2,1,True,True,
39242,129,4,1,True,True,
39243,93,1,1,True,True,
39244,184,1,1,True,True,
39245,335,1,0,True,True,
39246,257,1,0,True,True,
39247,228,1,1,True,True,
39248,282,2,1,True,True,
39249,117,1,1,True,True,
39250,275,2,0,True,True,
39251,171,4,3,True,True,
39252,169,3,1,True,True,
39253,102,2,1,True,True,
39254,121,2,1,True,True,
39255,290,1,1,True,True,
39256,422,1,1,True,True,
39257,119,2,3,True,True,
39258,215,1,3,True,True,
39259,212,1,0,True,True,
39260,229,3,1,True,True,
39261,213,3,4,True,True,
39262,104,2,2,True,True,
39263,144,2,1,True,True,
39264,209,2,1,True,True,
39265,261,4,0,True,True,
39266,106,3,0,True,True,
39267,257,1,0,True,True,
39268,192,1,1,True,True,
39269,151,1,1,True,True,
39270,247,5,2,True,True,
39271,109,1,1,True,True,
39272,427,1,2,True,True,
39273,549,5,2,True,True,
39274,435,3,1,True,True,
39275,506,2,0,True,True,
39276,287,2,0,True,True,
39277,161,2,0,True,True,
39278,105,2,0,True,True,
39279,577,7,0,True,True,
39280,341,1,0,True,True,
39281,300,6,1,True,True,
39282,195,2,0,True,True,
39283,361,1,3,True,True,
39284,129,1,1,True,True,
39285,189,1,0,True,True,
39286,180,1,1,True,True,
39287,261,1,0,True,True,
39288,279,1,2,True,True,
39289,459,1,0,True,True,
39290,294,1,1,True,True,
39291,263,1,2,True,True,
39292,295,1,2,True,True,
39293,244,2,0,True,True,
39294,384,1,2,True,True,
39295,231,1,2,True,True,
39296,618,1,0,True,True,
39297,272,3,0,True,True,
39298,881,3,1,True,True,
39299,128,1,0,True,True,
39300,184,1,1,True,True,
39301,395,1,1,True,True,
39302,181,2,2,True,True,
39303,133,7,0,True,True,
39304,272,3,0,True,True,
39305,362,1,2,True,True,
39306,93,1,1,True,True,
39307,359,1,1,True,True,
39308,370,1,1,True,True,
39309,237,1,0,True,True,
39310,125,1,0,True,True,
39311,394,2,0,True,True,
39312,420,1,0,True,True,
39313,265,1,0,True,True,
39314,910,2,3,True,True,
39315,467,2,1,True,True,
39316,165,3,0,True,True,
39317,245,2,0,True,True,
39318,593,4,1,True,True,
39319,293,2,1,True,True,
39320,254,2,0,True,True,
39321,247,3,2,True,True,
39322,977,2,2,True,True,
39323,173,2,2,True,True,
39324,215,1,0,True,True,
39325,248,1,4,True,True,
39326,344,1,1,True,True,
39327,516,6,0,True,True,
39328,222,1,2,True,True,
39329,174,1,1,True,True,
39330,96,2,1,True,True,
39331,174,2,2,True,True,
39332,153,2,0,True,True,
39333,291,1,3,True,True,
39334,255,1,2,True,True,
39335,158,1,1,True,True,
39336,136,1,1,True,True,
39337,273,1,0,True,True,
39338,128,1,1,True,True,
39339,191,2,0,True,True,
39340,101,1,1,True,True,
39341,292,1,0,True,True,
39342,156,1,0,True,True,
39343,247,1,0,True,True,
39344,187,1,1,True,True,
39345,196,3,1,True,True,
39346,189,1,0,True,True,
39347,231,1,0,True,True,
39348,272,1,2,True,True,
39349,201,1,2,True,True,
39350,98,2,0,True,True,
39351,94,2,0,True,True,
39352,288,3,0,True,True,
39353,128,2,1,True,True,
39354,169,2,0,True,True,
39355,360,1,1,True,True,
39356,454,1,0,True,True,
39357,281,1,0,True,True,
39358,81,1,4,True,True,
39359,156,1,0,True,True,
39360,139,1,0,True,True,
39361,157,2,1,True,True,
39362,201,3,1,True,True,
39363,698,1,0,True,True,
