client_id,age,job,marital,education,credit_default,mortgage
39117,26,technician,single,university_degree,True,True
39118,27,technician,single,university_degree,True,True
39119,32,admin_,single,university_degree,True,True
39120,34,admin_,married,university_degree,True,True
39121,32,admin_,single,university_degree,True,True
39122,27,technician,single,university_degree,True,True
39123,35,admin_,married,university_degree,True,True
39124,73,retired,divorced,high_school,True,True
39125,51,blue-collar,married,professional_course,True,True
39126,31,student,married,high_school,True,True
39127,39,admin_,married,high_school,True,True
39128,59,management,married,university_degree,True,True
39129,59,management,married,university_degree,True,True
39130,39,admin_,single,university_degree,True,True
39131,60,technician,married,university_degree,True,True
39132,30,blue-collar,married,high_school,True,True
39133,78,retired,divorced,professional_course,True,True
39134,66,retired,married,basic_4y,True,True
39135,66,retired,married,professional_course,True,True
39136,31,admin_,divorced,professional_course,True,True
39137,30,blue-collar,married,high_school,True,True
39138,30,technician,married,professional_course,True,True
39139,30,technician,married,professional_course,True,True
39140,27,technician,married,professional_course,True,True
39141,30,technician,married,professional_course,True,True
39142,31,admin_,married,university_degree,True,True
39143,66,retired,married,professional_course,True,True
39144,66,retired,married,professional_course,True,True
39145,53,technician,married,high_school,True,True
39146,27,unknown,single,university_degree,True,True
39147,19,student,single,basic_6y,True,True
39148,31,admin_,divorced,professional_course,True,True
39149,25,blue-collar,single,basic_6y,True,True
39150,35,services,single,high_school,True,True
39151,30,technician,married,professional_course,True,True
39152,33,admin_,married,university_degree,True,True
39153,21,student,single,basic_9y,True,True
39154,38,blue-collar,single,high_school,True,True
39155,38,blue-collar,single,high_school,True,True
39156,24,admin_,single,university_degree,True,True
39157,38,blue-collar,single,high_school,True,True
39158,51,management,married,university_degree,True,True
39159,37,admin_,single,high_school,True,True
39160,21,student,single,basic_9y,True,True
39161,36,admin_,married,high_school,True,True
39162,54,technician,single,university_degree,True,True
39163,36,management,single,university_degree,True,True
39164,34,technician,single,university_degree,True,True
39165,37,admin_,single,university_degree,True,True
39166,34,technician,single,university_degree,True,True
39167,52,services,married,high_school,True,True
39168,34,admin_,married,professional_course,True,True
39169,34,technician,single,university_degree,True,True
39170,36,management,married,university_degree,True,True
39171,53,admin_,divorced,university_degree,True,True
39172,53,admin_,divorced,university_degree,True,True
39173,25,blue-collar,single,basic_9y,True,True
39174,55,admin_,married,university_degree,True,True
39175,25,blue-collar,single,basic_9y,True,True
39176,66,retired,divorced,basic_4y,True,True
39177,53,admin_,divorced,university_degree,True,True
39178,34,admin_,married,professional_course,True,True
39179,25,student,single,university_degree,True,True
39180,64,retired,married,university_degree,True,True
39181,34,blue-collar,married,high_school,True,True
39182,41,admin_,divorced,university_degree,True,True
39183,28,unemployed,married,high_school,True,True
39184,72,retired,married,professional_course,True,True
39185,33,entrepreneur,single,professional_course,True,True
39186,85,retired,single,professional_course,True,True
39187,38,technician,single,high_school,True,True
39188,31,technician,single,professional_course,True,True
39189,34,technician,divorced,professional_course,True,True
39190,74,retired,married,,True,True
39191,27,student,single,high_school,True,True
39192,22,student,single,basic_9y,True,True
39193,50,technician,married,university_degree,True,True
39194,41,admin_,divorced,university_degree,True,True
39195,38,technician,single,high_school,True,True
39196,41,admin_,divorced,university_degree,True,True
39197,41,admin_,divorced,university_degree,True,True
39198,43,self-employed,married,university_degree,True,True
39199,59,management,married,basic_4y,True,True
39200,35,technician,single,professional_course,True,True
39201,29,admin_,single,high_school,True,True
39202,27,services,single,university_degree,True,True
39203,29,management,single,university_degree,True,True
39204,73,retired,married,,True,True
39205,29,admin_,single,,True,True
39206,49,blue-collar,married,basic_9y,True,True
39207,49,blue-collar,married,basic_9y,True,True
39208,27,services,single,university_degree,True,True
39209,49,blue-collar,married,basic_9y,True,True
39210,59,blue-collar,married,basic_4y,True,True
39211,33,self-employed,single,university_degree,True,True
39212,36,admin_,single,university_degree,True,True
39213,49,blue-collar,married,basic_9y,True,True
39214,27,services,single,university_degree,True,True
39215,64,retired,married,university_degree,True,True
39216,34,admin_,single,university_degree,True,True
39217,42,blue-collar,married,basic_6y,True,True
39218,34,admin_,single,high_school,True,True
39219,29,blue-collar,single,professional_course,True,True
39220,34,admin_,single,university_degree,True,True
39221,34,admin_,single,university_degree,True,True
39222,34,admin_,single,university_degree,True,True
39223,34,admin_,single,university_degree,True,True
39224,55,unemployed,divorced,university_degree,True,True
39225,34,admin_,single,university_degree,True,True
39226,34,admin_,single,university_degree,True,True
39227,64,retired,married,university_degree,True,True
39228,26,admin_,single,high_school,True,True
39229,34,admin_,single,university_degree,True,True
39230,34,admin_,single,university_degree,True,True
39231,38,blue-collar,single,high_school,True,True
39232,29,blue-collar,single,professional_course,True,True
39233,25,unemployed,married,high_school,True,True
39234,43,self-employed,married,university_degree,True,True
39235,35,technician,married,university_degree,True,True
39236,28,self-employed,single,university_degree,True,True
39237,28,self-employed,single,university_degree,True,True
39238,31,technician,married,university_degree,True,True
39239,55,admin_,married,high_school,True,True
39240,28,admin_,single,university_degree,True,True
39241,33,admin_,married,university_degree,True,True
39242,27,technician,single,university_degree,True,True
39243,39,admin_,divorced,university_degree,True,True
39244,46,admin_,married,university_degree,True,True
39245,46,admin_,married,university_degree,True,True
39246,38,services,married,high_school,True,True
39247,53,admin_,divorced,university_degree,True,True
39248,35,technician,married,professional_course,True,True
39249,33,admin_,married,university_degree,True,True
39250,31,admin_,single,university_degree,True,True
39251,31,self-employed,married,professional_course,True,True
39252,28,services,single,professional_course,True,True
39253,61,self-employed,divorced,university_degree,True,True
39254,33,admin_,married,university_degree,True,True
39255,23,student,single,high_school,True,True
39256,38,housemaid,single,high_school,True,True
39257,33,admin_,married,university_degree,True,True
39258,26,student,single,high_school,True,True
39259,27,services,single,university_degree,True,True
39260,27,services,single,university_degree,True,True
39261,80,retired,married,basic_4y,True,True
39262,62,technician,married,,True,True
39263,58,retired,married,university_degree,True,True
39264,73,retired,married,basic_4y,True,True
39265,53,technician,married,professional_course,True,True
39266,30,management,married,university_degree,True,True
39267,29,admin_,single,high_school,True,True
39268,62,technician,married,,True,True
39269,48,unemployed,married,university_degree,True,True
39270,53,technician,married,professional_course,True,True
39271,53,technician,married,professional_course,True,True
39272,33,admin_,single,university_degree,True,True
39273,58,admin_,married,university_degree,True,True
39274,62,technician,married,,True,True
39275,82,retired,married,professional_course,True,True
39276,29,admin_,single,university_degree,True,True
39277,31,admin_,married,professional_course,True,True
39278,62,technician,married,,True,True
39279,30,self-employed,married,university_degree,True,True
39280,30,unemployed,single,professional_course,True,True
39281,34,technician,married,professional_course,True,True
39282,48,unemployed,married,university_degree,True,True
39283,29,admin_,single,university_degree,True,True
39284,34,technician,married,professional_course,True,True
39285,65,retired,married,basic_4y,True,True
39286,31,unemployed,single,university_degree,True,True
39287,47,self-employed,divorced,university_degree,True,True
39288,48,unemployed,married,university_degree,True,True
39289,33,technician,single,professional_course,True,True
39290,52,admin_,married,university_degree,True,True
39291,46,unemployed,single,university_degree,True,True
39292,31,admin_,single,university_degree,True,True
39293,33,technician,single,professional_course,True,True
39294,27,services,single,high_school,True,True
39295,52,admin_,married,university_degree,True,True
39296,66,retired,married,high_school,True,True
39297,30,technician,single,university_degree,True,True
39298,66,retired,married,high_school,True,True
39299,23,student,single,high_school,True,True
39300,33,self-employed,married,university_degree,True,True
39301,37,technician,married,professional_course,True,True
39302,56,retired,married,basic_4y,True,True
39303,59,admin_,married,university_degree,True,True
39304,52,technician,married,basic_9y,True,True
39305,53,blue-collar,single,basic_9y,True,True
39306,53,technician,married,,True,True
39307,26,admin_,married,,True,True
39308,28,admin_,single,university_degree,True,True
39309,28,admin_,single,university_degree,True,True
39310,28,admin_,single,university_degree,True,True
39311,47,services,single,,True,True
39312,38,admin_,single,university_degree,True,True
39313,43,admin_,married,high_school,True,True
39314,34,admin_,single,university_degree,True,True
39315,29,technician,single,professional_course,True,True
39316,24,technician,single,professional_course,True,True
39317,50,management,married,university_degree,True,True
39318,39,admin_,divorced,professional_course,True,True
39319,75,retired,married,basic_9y,True,True
39320,59,unemployed,married,basic_9y,True,True
39321,27,admin_,single,,True,True
39322,30,technician,unknown,university_degree,True,True
39323,30,technician,unknown,university_degree,True,True
39324,29,admin_,single,university_degree,True,True
39325,38,student,single,,True,True
39326,38,student,single,,True,True
39327,38,student,single,,True,True
39328,39,technician,divorced,high_school,True,True
39329,39,technician,divorced,high_school,True,True
39330,36,blue-collar,divorced,high_school,True,True
39331,70,retired,married,,True,True
39332,75,retired,married,basic_9y,True,True
39333,27,admin_,single,,True,True
39334,30,student,single,,True,True
39335,37,blue-collar,married,basic_9y,True,True
39336,30,student,single,,True,True
39337,27,admin_,single,university_degree,True,True
39338,27,admin_,single,,True,True
39339,27,admin_,single,university_degree,True,True
39340,30,student,single,,True,True
39341,30,student,single,,True,True
39342,80,retired,married,basic_4y,True,True
39343,28,blue-collar,single,high_school,True,True
39344,41,technician,divorced,university_degree,True,True
39345,33,admin_,single,,True,True
39346,28,admin_,single,university_degree,True,True
39347,36,admin_,single,,True,True
39348,78,retired,married,,True,True
39349,66,housemaid,divorced,basic_4y,True,True
39350,34,blue-collar,single,,True,True
39351,57,blue-collar,married,basic_9y,True,True
39352,65,housemaid,divorced,basic_4y,True,True
39353,33,services,single,high_school,True,True
39354,59,services,single,high_school,True,True
39355,34,blue-collar,single,,True,True
39356,26,admin_,single,high_school,True,True
39357,27,self-employed,single,university_degree,True,True
39358,26,admin_,single,university_degree,True,True
39359,34,admin_,divorced,high_school,True,True
39360,78,retired,married,basic_4y,True,True
39361,28,admin_,single,university_degree,True,True
39362,51,admin_,married,university_degree,True,True
39363,57,blue-collar,married,basic_9y,True,True
39364,58,services,married,high_school,True,True
39365,58,services,married,high_school,True,True
39366,58,services,married,high_school,True,True
39367,58,services,married,high_school,True,True
39368,58,services,married,high_school,True,True
39369,36,admin_,single,university_degree,True,True
39370,57,management,married,university_degree,True,True
39371,62,blue-collar,married,,True,True
39372,58,services,married,high_school,True,True
39373,20,services,single,,True,True
39374,58,services,married,high_school,True,True
39375,35,blue-collar,married,basic_4y,True,True
39376,49,technician,divorced,professional_course,True,True
39377,86,retired,married,basic_4y,True,True
39378,68,retired,divorced,basic_4y,True,True
39379,59,admin_,divorced,university_degree,True,True
39380,27,admin_,single,university_degree,True,True
39381,47,self-employed,married,professional_course,True,True
39382,34,management,married,university_degree,True,True
39383,27,admin_,single,university_degree,True,True
39384,27,admin_,single,university_degree,True,True
39385,49,technician,divorced,professional_course,True,True
39386,64,retired,married,basic_4y,True,True
39387,56,unemployed,divorced,basic_4y,True,True
39388,56,unemployed,divorced,basic_4y,True,True
39389,56,admin_,single,university_degree,True,True
39390,56,admin_,single,university_degree,True,True
39391,56,admin_,single,university_degree,True,True
39392,27,admin_,single,university_degree,True,True
39393,32,management,married,university_degree,True,True
39394,60,housemaid,married,basic_4y,True,True
39395,56,admin_,single,university_degree,True,True
39396,33,admin_,single,university_degree,True,True
39397,27,student,single,,True,True
39398,41,admin_,divorced,high_school,True,True
39399,27,student,single,,True,True
39400,35,admin_,divorced,high_school,True,True
39401,27,student,single,,True,True
39402,84,retired,divorced,basic_4y,True,True
39403,32,admin_,single,university_degree,True,True
39404,35,admin_,divorced,high_school,True,True
39405,33,admin_,single,university_degree,True,True
39406,27,technician,single,professional_course,True,True
39407,46,technician,married,professional_course,True,True
39408,27,admin_,single,university_degree,True,True
39409,61,admin_,married,high_school,True,True
39410,76,retired,married,basic_4y,True,True
39411,82,housemaid,divorced,basic_4y,True,True
39412,58,retired,married,basic_4y,True,True
39413,39,technician,married,professional_course,True,True
39414,53,management,divorced,university_degree,True,True
39415,75,retired,married,,True,True
39416,53,management,divorced,university_degree,True,True
39417,53,management,divorced,university_degree,True,True
39418,58,housemaid,single,professional_course,True,True
39419,26,unemployed,single,university_degree,True,True
39420,71,retired,married,professional_course,True,True
39421,53,technician,married,university_degree,True,True
39422,71,retired,married,professional_course,True,True
39423,37,technician,married,professional_course,True,True
39424,54,admin_,married,high_school,True,True
39425,37,management,single,university_degree,True,True
39426,35,admin_,married,university_degree,True,True
39427,33,admin_,single,university_degree,True,True
39428,58,housemaid,single,professional_course,True,True
39429,62,entrepreneur,married,basic_9y,True,True
39430,58,housemaid,single,professional_course,True,True
39431,33,admin_,single,university_degree,True,True
39432,48,admin_,married,professional_course,True,True
39433,49,admin_,married,high_school,True,True
39434,42,housemaid,divorced,basic_4y,True,True
39435,33,admin_,single,university_degree,True,True
39436,58,housemaid,single,professional_course,True,True
39437,56,technician,married,high_school,True,True
39438,59,blue-collar,married,basic_4y,True,True
39439,33,admin_,single,university_degree,True,True
39440,35,admin_,married,university_degree,True,True
39441,63,technician,married,high_school,True,True
39442,33,management,single,university_degree,True,True
39443,26,admin_,single,university_degree,True,True
39444,80,housemaid,married,basic_4y,True,True
39445,49,admin_,married,university_degree,True,True
39446,20,student,single,basic_4y,True,True
39447,20,student,single,basic_4y,True,True
39448,53,entrepreneur,married,basic_4y,True,True
39449,36,admin_,single,basic_9y,True,True
39450,48,admin_,married,university_degree,True,True
39451,48,admin_,married,university_degree,True,True
39452,74,retired,married,university_degree,True,True
39453,48,admin_,married,university_degree,True,True
39454,48,admin_,married,university_degree,True,True
39455,35,admin_,married,university_degree,True,True
39456,37,admin_,married,university_degree,True,True
39457,46,services,single,basic_4y,True,True
39458,58,admin_,married,professional_course,True,True
39459,22,services,single,high_school,True,True
39460,35,services,married,professional_course,True,True
39461,68,retired,married,basic_4y,True,True
39462,41,admin_,married,university_degree,True,True
39463,68,retired,married,university_degree,True,True
39464,55,technician,married,professional_course,True,True
39465,50,technician,single,university_degree,True,True
39466,82,retired,divorced,basic_4y,True,True
39467,25,self-employed,single,,True,True
39468,29,admin_,single,university_degree,True,True
39469,25,self-employed,single,,True,True
39470,54,admin_,married,high_school,True,True
39471,82,retired,divorced,basic_4y,True,True
39472,74,retired,divorced,basic_4y,True,True
39473,74,retired,divorced,basic_4y,True,True
39474,74,retired,married,basic_4y,True,True
39475,85,housemaid,married,basic_4y,True,True
39476,85,housemaid,married,basic_4y,True,True
39477,85,housemaid,married,basic_4y,True,True
39478,75,retired,divorced,high_school,True,True
39479,85,housemaid,married,basic_4y,True,True
39480,70,retired,married,basic_4y,True,True
39481,45,management,married,,True,True
39482,61,retired,married,high_school,True,True
39483,49,admin_,divorced,high_school,True,True
39484,66,retired,divorced,basic_4y,True,True
39485,57,housemaid,married,basic_4y,True,True
39486,80,retired,divorced,basic_4y,True,True
39487,80,retired,divorced,basic_4y,True,True
39488,80,retired,divorced,basic_4y,True,True
39489,80,retired,divorced,basic_4y,True,True
39490,57,housemaid,married,basic_4y,True,True
39491,58,unemployed,married,basic_9y,True,True
39492,53,housemaid,married,university_degree,True,True
39493,80,retired,divorced,basic_4y,True,True
39494,57,retired,married,high_school,True,True
39495,77,retired,married,high_school,True,True
39496,59,retired,divorced,high_school,True,True
39497,44,admin_,married,high_school,True,True
39498,80,retired,divorced,basic_4y,True,True
39499,32,admin_,single,university_degree,True,True
39500,43,admin_,divorced,university_degree,True,True
39501,41,admin_,married,university_degree,True,True
39502,63,housemaid,married,basic_9y,True,True
39503,47,admin_,married,high_school,True,True
39504,73,retired,single,professional_course,True,True
39505,26,student,single,high_school,True,True
39506,25,admin_,single,university_degree,True,True
39507,62,technician,married,,True,True
39508,71,retired,married,basic_4y,True,True
39509,29,admin_,single,university_degree,True,True
39510,46,admin_,married,high_school,True,True
39511,38,management,divorced,university_degree,True,True
39512,29,technician,married,university_degree,True,True
39513,32,technician,married,professional_course,True,True
39514,46,admin_,married,high_school,True,True
39515,29,technician,married,university_degree,True,True
39516,30,student,single,high_school,True,True
39517,20,student,single,high_school,True,True
39518,46,admin_,married,high_school,True,True
39519,24,blue-collar,single,high_school,True,True
39520,71,retired,married,basic_4y,True,True
39521,24,blue-collar,single,high_school,True,True
39522,71,retired,married,basic_4y,True,True
39523,29,technician,married,university_degree,True,True
39524,24,blue-collar,single,high_school,True,True
39525,27,student,single,university_degree,True,True
39526,39,management,married,university_degree,True,True
39527,24,student,single,basic_9y,True,True
39528,24,student,single,basic_9y,True,True
39529,27,admin_,single,university_degree,True,True
39530,37,admin_,married,high_school,True,True
39531,30,admin_,single,university_degree,True,True
39532,20,student,single,,True,True
39533,44,management,married,,True,True
39534,29,services,single,high_school,True,True
39535,48,technician,single,professional_course,True,True
39536,20,student,single,,True,True
39537,52,admin_,married,,True,True
39538,52,admin_,married,,True,True
39539,28,admin_,single,,True,True
39540,33,admin_,married,university_degree,True,True
39541,52,admin_,married,,True,True
39542,50,admin_,married,basic_9y,True,True
39543,33,admin_,married,university_degree,True,True
39544,29,services,single,,True,True
39545,38,admin_,single,high_school,True,True
39546,61,retired,married,basic_9y,True,True
39547,31,self-employed,single,university_degree,True,True
39548,36,admin_,married,,True,True
39549,37,technician,married,professional_course,True,True
39550,26,admin_,single,university_degree,True,True
39551,35,admin_,single,university_degree,True,True
39552,29,services,single,,True,True
39553,36,unemployed,married,professional_course,True,True
39554,52,admin_,married,university_degree,True,True
39555,33,admin_,single,university_degree,True,True
39556,38,admin_,single,high_school,True,True
39557,34,technician,married,professional_course,True,True
39558,36,blue-collar,married,,True,True
39559,30,management,married,university_degree,True,True
39560,20,student,single,,True,True
39561,35,admin_,married,university_degree,True,True
39562,36,blue-collar,married,,True,True
39563,28,technician,single,university_degree,True,True
39564,28,technician,single,university_degree,True,True
39565,31,student,single,university_degree,True,True
39566,21,student,single,high_school,True,True
39567,20,student,single,,True,True
39568,37,admin_,married,university_degree,True,True
39569,39,admin_,married,high_school,True,True
39570,52,admin_,married,university_degree,True,True
39571,29,admin_,single,university_degree,True,True
39572,30,admin_,single,university_degree,True,True
39573,30,blue-collar,single,professional_course,True,True
39574,48,blue-collar,married,basic_9y,True,True
39575,18,student,single,,True,True
39576,18,student,single,,True,True
39577,79,retired,married,basic_9y,True,True
39578,79,retired,married,basic_9y,True,True
39579,43,technician,single,professional_course,True,True
39580,52,admin_,married,university_degree,True,True
39581,24,student,single,high_school,True,True
39582,52,technician,married,university_degree,True,True
39583,19,student,single,basic_9y,True,True
39584,29,student,single,high_school,True,True
39585,51,services,married,high_school,True,True
39586,32,student,single,,True,True
39587,37,housemaid,married,university_degree,True,True
39588,24,student,single,high_school,True,True
39589,24,student,single,high_school,True,True
39590,24,student,single,high_school,True,True
39591,24,student,single,high_school,True,True
39592,52,admin_,married,university_degree,True,True
39593,18,student,single,,True,True
39594,29,admin_,single,university_degree,True,True
39595,29,admin_,single,university_degree,True,True
39596,44,blue-collar,single,basic_6y,True,True
39597,27,student,married,high_school,True,True
39598,20,student,single,,True,True
39599,48,admin_,single,university_degree,True,True
39600,46,management,married,basic_9y,True,True
39601,72,retired,married,basic_4y,True,True
39602,36,technician,married,professional_course,True,True
39603,37,technician,married,university_degree,True,True
39604,33,services,married,high_school,True,True
39605,52,admin_,married,university_degree,True,True
39606,52,admin_,married,university_degree,True,True
39607,52,admin_,married,university_degree,True,True
39608,52,admin_,married,university_degree,True,True
39609,19,student,single,basic_4y,True,True
39610,18,student,single,,True,True
39611,52,technician,married,university_degree,True,True
39612,62,retired,married,professional_course,True,True
39613,31,student,single,,True,True
39614,78,retired,divorced,basic_4y,True,True
39615,37,management,married,high_school,True,True
39616,44,technician,married,university_degree,True,True
39617,30,student,single,high_school,True,True
39618,44,technician,married,university_degree,True,True
39619,30,student,single,high_school,True,True
39620,60,retired,married,professional_course,True,True
39621,44,technician,married,university_degree,True,True
39622,42,retired,single,basic_4y,True,True
39623,44,admin_,single,university_degree,True,True
39624,33,blue-collar,married,basic_6y,True,True
39625,82,retired,married,high_school,True,True
39626,22,student,single,,True,True
39627,38,entrepreneur,married,professional_course,True,True
39628,41,admin_,married,university_degree,True,True
39629,38,entrepreneur,married,professional_course,True,True
39630,46,admin_,single,high_school,True,True
39631,56,technician,married,professional_course,True,True
39632,24,student,single,high_school,True,True
39633,34,technician,married,,True,True
39634,54,technician,married,university_degree,True,True
39635,50,admin_,married,university_degree,True,True
39636,59,admin_,divorced,basic_4y,True,True
39637,58,admin_,married,high_school,True,True
39638,50,admin_,married,university_degree,True,True
39639,77,retired,married,university_degree,True,True
39640,66,blue-collar,married,,True,True
39641,50,admin_,married,high_school,True,True
39642,61,management,married,university_degree,True,True
39643,48,unemployed,married,professional_course,True,True
39644,48,unemployed,married,professional_course,True,True
39645,50,admin_,married,high_school,True,True
39646,40,technician,married,professional_course,True,True
39647,30,admin_,single,high_school,True,True
39648,60,admin_,married,,True,True
39649,48,unemployed,married,professional_course,True,True
39650,77,retired,married,university_degree,True,True
39651,30,admin_,single,high_school,True,True
39652,47,management,married,university_degree,True,True
39653,34,management,single,university_degree,True,True
39654,45,blue-collar,married,professional_course,True,True
39655,92,retired,married,,True,True
39656,58,management,married,university_degree,True,True
39657,31,admin_,married,university_degree,True,True
39658,41,unemployed,married,basic_9y,True,True
39659,28,admin_,single,high_school,True,True
39660,29,admin_,single,university_degree,True,True
39661,39,services,married,high_school,True,True
39662,70,retired,married,basic_4y,True,True
39663,40,admin_,single,basic_9y,True,True
39664,40,admin_,single,basic_9y,True,True
39665,28,admin_,single,high_school,True,True
39666,60,management,married,,True,True
39667,29,admin_,married,university_degree,True,True
39668,52,management,married,university_degree,True,True
39669,52,management,married,university_degree,True,True
39670,30,admin_,single,high_school,True,True
39671,47,technician,divorced,professional_course,True,True
39672,32,admin_,married,university_degree,True,True
39673,41,admin_,married,university_degree,True,True
39674,68,retired,married,basic_4y,True,True
39675,33,technician,married,professional_course,True,True
39676,76,retired,married,basic_4y,True,True
39677,65,admin_,married,university_degree,True,True
39678,77,retired,married,,True,True
39679,33,technician,married,professional_course,True,True
39680,52,management,married,university_degree,True,True
39681,33,admin_,single,university_degree,True,True
39682,71,admin_,married,basic_4y,True,True
39683,29,student,single,university_degree,True,True
39684,63,retired,married,professional_course,True,True
39685,33,admin_,married,university_degree,True,True
39686,33,admin_,married,university_degree,True,True
39687,54,admin_,married,professional_course,True,True
39688,60,blue-collar,married,basic_4y,True,True
39689,33,admin_,married,university_degree,True,True
39690,63,retired,married,professional_course,True,True
39691,33,technician,married,university_degree,True,True
39692,74,retired,divorced,university_degree,True,True
39693,47,services,divorced,university_degree,True,True
39694,50,unemployed,married,high_school,True,True
39695,29,admin_,married,high_school,True,True
39696,48,self-employed,divorced,university_degree,True,True
39697,28,student,single,high_school,True,True
39698,68,retired,married,professional_course,True,True
39699,68,retired,married,professional_course,True,True
39700,45,unknown,married,university_degree,True,True
39701,45,management,married,basic_9y,True,True
39702,46,admin_,married,university_degree,True,True
39703,31,admin_,married,professional_course,True,True
39704,58,management,married,university_degree,True,True
39705,31,unemployed,single,high_school,True,True
39706,34,admin_,married,high_school,True,True
39707,46,admin_,married,university_degree,True,True
39708,28,student,single,university_degree,True,True
39709,31,services,single,basic_9y,True,True
39710,31,services,single,basic_9y,True,True
39711,61,blue-collar,married,basic_6y,True,True
39712,41,management,married,,True,True
39713,34,admin_,married,university_degree,True,True
39714,34,admin_,married,university_degree,True,True
39715,29,services,single,high_school,True,True
39716,45,self-employed,married,high_school,True,True
39717,28,student,single,university_degree,True,True
39718,24,unemployed,single,high_school,True,True
39719,80,retired,married,basic_4y,True,True
39720,51,management,married,university_degree,True,True
39721,36,technician,divorced,professional_course,True,True
39722,79,retired,married,basic_9y,True,True
39723,24,unemployed,single,high_school,True,True
39724,76,retired,divorced,basic_4y,True,True
39725,45,technician,single,university_degree,True,True
39726,20,student,single,,True,True
39727,20,student,single,,True,True
39728,36,admin_,married,university_degree,True,True
39729,36,admin_,married,university_degree,True,True
39730,77,retired,divorced,basic_4y,True,True
39731,22,student,single,high_school,True,True
39732,46,blue-collar,married,professional_course,True,True
39733,69,retired,married,high_school,True,True
39734,92,retired,divorced,,True,True
39735,64,housemaid,married,,True,True
39736,31,technician,divorced,university_degree,True,True
39737,84,retired,married,basic_9y,True,True
39738,28,admin_,single,university_degree,True,True
39739,28,admin_,married,high_school,True,True
39740,70,retired,divorced,high_school,True,True
39741,29,services,single,high_school,True,True
39742,60,retired,married,high_school,True,True
39743,49,technician,married,university_degree,True,True
39744,49,technician,married,university_degree,True,True
39745,36,admin_,married,university_degree,True,True
39746,37,student,divorced,university_degree,True,True
39747,40,blue-collar,divorced,basic_9y,True,True
39748,43,blue-collar,single,high_school,True,True
39749,43,technician,married,professional_course,True,True
39750,34,technician,married,professional_course,True,True
39751,54,admin_,divorced,basic_9y,True,True
39752,79,retired,married,high_school,True,True
39753,38,admin_,single,basic_9y,True,True
39754,37,student,divorced,university_degree,True,True
39755,61,admin_,married,,True,True
39756,22,student,single,high_school,True,True
39757,35,unemployed,married,high_school,True,True
39758,33,admin_,married,university_degree,True,True
39759,23,unemployed,married,high_school,True,True
39760,32,services,single,university_degree,True,True
39761,25,technician,single,high_school,True,True
39762,74,retired,married,professional_course,True,True
39763,29,technician,married,professional_course,True,True
39764,30,admin_,single,university_degree,True,True
39765,26,unemployed,married,basic_4y,True,True
39766,72,retired,single,university_degree,True,True
39767,33,admin_,married,university_degree,True,True
39768,72,retired,single,university_degree,True,True
39769,30,admin_,married,university_degree,True,True
39770,49,technician,married,professional_course,True,True
39771,31,unknown,single,high_school,True,True
39772,56,unemployed,married,basic_9y,True,True
39773,29,technician,single,high_school,True,True
39774,27,student,single,basic_9y,True,True
39775,47,admin_,single,university_degree,True,True
39776,31,unknown,single,high_school,True,True
39777,31,unknown,single,high_school,True,True
39778,49,technician,single,university_degree,True,True
39779,42,management,single,high_school,True,True
39780,47,admin_,single,university_degree,True,True
39781,37,admin_,single,university_degree,True,True
39782,29,admin_,married,university_degree,True,True
39783,29,blue-collar,single,basic_9y,True,True
39784,25,services,single,,True,True
39785,25,services,single,,True,True
39786,76,housemaid,married,basic_4y,True,True
39787,25,services,single,,True,True
39788,25,services,single,,True,True
39789,39,admin_,married,high_school,True,True
39790,28,services,married,high_school,True,True
39791,29,admin_,married,university_degree,True,True
39792,23,technician,single,professional_course,True,True
39793,59,retired,divorced,professional_course,True,True
39794,30,technician,single,professional_course,True,True
39795,76,housemaid,married,basic_4y,True,True
39796,51,technician,married,university_degree,True,True
39797,39,technician,married,university_degree,True,True
39798,20,technician,single,professional_course,True,True
39799,40,blue-collar,married,basic_6y,True,True
39800,52,admin_,divorced,university_degree,True,True
39801,34,blue-collar,married,basic_9y,True,True
39802,22,admin_,single,university_degree,True,True
39803,48,admin_,divorced,high_school,True,True
39804,29,technician,single,professional_course,True,True
39805,29,admin_,single,university_degree,True,True
39806,34,admin_,married,high_school,True,True
39807,34,admin_,married,high_school,True,True
39808,32,unemployed,single,professional_course,True,True
39809,31,services,married,high_school,True,True
39810,52,self-employed,married,university_degree,True,True
39811,38,blue-collar,married,basic_6y,True,True
39812,38,blue-collar,married,basic_6y,True,True
39813,38,blue-collar,married,basic_6y,True,True
39814,29,services,single,high_school,True,True
39815,28,admin_,married,high_school,True,True
39816,47,admin_,divorced,high_school,True,True
39817,48,admin_,married,high_school,True,True
39818,32,blue-collar,single,basic_9y,True,True
39819,35,technician,single,professional_course,True,True
39820,35,technician,single,professional_course,True,True
39821,47,blue-collar,married,basic_9y,True,True
39822,47,blue-collar,married,basic_9y,True,True
39823,21,student,single,high_school,True,True
39824,29,unemployed,single,university_degree,True,True
39825,26,entrepreneur,single,high_school,True,True
39826,37,unemployed,married,high_school,True,True
39827,34,technician,married,high_school,True,True
39828,29,admin_,single,university_degree,True,True
39829,34,admin_,married,university_degree,True,True
39830,33,admin_,single,university_degree,True,True
39831,44,technician,married,university_degree,True,True
39832,38,technician,single,high_school,True,True
39833,29,admin_,single,university_degree,True,True
39834,44,technician,married,university_degree,True,True
39835,28,services,married,high_school,True,True
39836,27,blue-collar,single,university_degree,True,True
39837,29,admin_,single,university_degree,True,True
